Player Name,Team,Price,pid,role,isoversea,isCap,isbatsman,isbowler,iswicketkeeper,base,runs_per_match,matches_bat,strike_rate_bat,average_bat,wickets_per_match,matches_bowl,economy_rate,strike_rate_bowl,average_bowl,bat_powerplay,bat_death,bowl_powerplay,bowl_death,fair,supply,bid team,no overseas,demand_team,demand_other,purse bid,max purse,avg purse,output
Matthew Wade,Gujrat Titans,2.4,390,wk,1,1,1,0,1,2.0,33.79545454545455,44,152.9835390946502,37.175,0.0,0,0.0,0.0,0.0,462.331339158576,117.29508988764046,0.0,0.0,4.062499999999995,7,Mumbai Indians,1.0,2.0,19.0,48.0,59.25,34.756249999999994,0
Matthew Wade,Gujrat Titans,2.4,390,wk,1,1,1,0,1,2.0,33.79545454545455,44,152.9835390946502,37.175,0.0,0,0.0,0.0,0.0,462.331339158576,117.29508988764046,0.0,0.0,4.062499999999995,7,Punjab Kings,1.0,3.0,18.0,54.5,59.25,33.943749999999994,0
Matthew Wade,Gujrat Titans,2.4,390,wk,1,1,1,0,1,2.0,33.79545454545455,44,152.9835390946502,37.175,0.0,0,0.0,0.0,0.0,462.331339158576,117.29508988764046,0.0,0.0,4.062499999999995,7,Rajastan Royals,3.0,1.0,20.0,32.75,59.25,36.662499999999994,0
Matthew Wade,Gujrat Titans,2.4,390,wk,1,1,1,0,1,2.0,33.79545454545455,44,152.9835390946502,37.175,0.0,0,0.0,0.0,0.0,462.331339158576,117.29508988764046,0.0,0.0,4.062499999999995,7,Royal Challengers Banglore,3.0,3.0,18.0,28.5,59.25,37.193749999999994,0
Matthew Wade,Gujrat Titans,2.4,390,wk,1,1,1,0,1,2.0,33.79545454545455,44,152.9835390946502,37.175,0.0,0,0.0,0.0,0.0,462.331339158576,117.29508988764046,0.0,0.0,4.062499999999995,7,Sunrisers Hyderabad,1.0,3.0,18.0,59.25,54.5,33.943749999999994,0
Ambati Rayudu,Chennai Super Kings,6.75,27,wk,0,1,1,0,1,2.0,27.71875,64,126.89556509298998,34.78431372549019,0.0,0,0.0,0.0,0.0,227.51135985130117,192.10016279069768,0.0,0.0,8.3975,3,Chennai Super Kings,2.0,2.0,18.0,41.6,59.25,35.25625,1
Ambati Rayudu,Chennai Super Kings,6.75,27,wk,0,1,1,0,1,2.0,27.71875,64,126.89556509298998,34.78431372549019,0.0,0,0.0,0.0,0.0,227.51135985130117,192.10016279069768,0.0,0.0,8.3975,3,Delhi Capitals,3.0,2.0,18.0,34.75,59.25,36.1125,0
Ambati Rayudu,Chennai Super Kings,6.75,27,wk,0,1,1,0,1,2.0,27.71875,64,126.89556509298998,34.78431372549019,0.0,0,0.0,0.0,0.0,227.51135985130117,192.10016279069768,0.0,0.0,8.3975,3,Gujrat Titans,4.0,1.0,19.0,38.35,59.25,35.6625,0
Ambati Rayudu,Chennai Super Kings,6.75,27,wk,0,1,1,0,1,2.0,27.71875,64,126.89556509298998,34.78431372549019,0.0,0,0.0,0.0,0.0,227.51135985130117,192.10016279069768,0.0,0.0,8.3975,3,Kolkata Knight Riders,4.0,3.0,17.0,19.5,59.25,38.01875,0
Ambati Rayudu,Chennai Super Kings,6.75,27,wk,0,1,1,0,1,2.0,27.71875,64,126.89556509298998,34.78431372549019,0.0,0,0.0,0.0,0.0,227.51135985130117,192.10016279069768,0.0,0.0,8.3975,3,Lucknow Super Giants,3.0,0.0,20.0,25.7,59.25,37.24375,0
Ambati Rayudu,Chennai Super Kings,6.75,27,wk,0,1,1,0,1,2.0,27.71875,64,126.89556509298998,34.78431372549019,0.0,0,0.0,0.0,0.0,227.51135985130117,192.10016279069768,0.0,0.0,8.3975,3,Mumbai Indians,1.0,2.0,18.0,48.0,59.25,34.45625,0
Ambati Rayudu,Chennai Super Kings,6.75,27,wk,0,1,1,0,1,2.0,27.71875,64,126.89556509298998,34.78431372549019,0.0,0,0.0,0.0,0.0,227.51135985130117,192.10016279069768,0.0,0.0,8.3975,3,Punjab Kings,1.0,3.0,17.0,54.5,59.25,33.64375,0
Ambati Rayudu,Chennai Super Kings,6.75,27,wk,0,1,1,0,1,2.0,27.71875,64,126.89556509298998,34.78431372549019,0.0,0,0.0,0.0,0.0,227.51135985130117,192.10016279069768,0.0,0.0,8.3975,3,Rajastan Royals,3.0,1.0,19.0,32.75,59.25,36.3625,0
Ambati Rayudu,Chennai Super Kings,6.75,27,wk,0,1,1,0,1,2.0,27.71875,64,126.89556509298998,34.78431372549019,0.0,0,0.0,0.0,0.0,227.51135985130117,192.10016279069768,0.0,0.0,8.3975,3,Royal Challengers Banglore,3.0,3.0,17.0,28.5,59.25,36.89375,0
Ambati Rayudu,Chennai Super Kings,6.75,27,wk,0,1,1,0,1,2.0,27.71875,64,126.89556509298998,34.78431372549019,0.0,0,0.0,0.0,0.0,227.51135985130117,192.10016279069768,0.0,0.0,8.3975,3,Sunrisers Hyderabad,1.0,3.0,17.0,59.25,54.5,33.64375,0
Ishan Kishan,Mumbai Indians,15.25,137,wk,0,1,1,0,1,2.0,30.821428571428573,56,141.82415776499587,34.52,0.0,0,0.0,0.0,0.0,247.81544071588365,135.6380740740741,0.0,0.0,11.068499999999998,0,Chennai Super Kings,2.0,1.0,18.0,34.85,59.25,35.25625,0
Ishan Kishan,Mumbai Indians,15.25,137,wk,0,1,1,0,1,2.0,30.821428571428573,56,141.82415776499587,34.52,0.0,0,0.0,0.0,0.0,247.81544071588365,135.6380740740741,0.0,0.0,11.068499999999998,0,Delhi Capitals,3.0,2.0,17.0,34.75,59.25,35.26875,0
Ishan Kishan,Mumbai Indians,15.25,137,wk,0,1,1,0,1,2.0,30.821428571428573,56,141.82415776499587,34.52,0.0,0,0.0,0.0,0.0,247.81544071588365,135.6380740740741,0.0,0.0,11.068499999999998,0,Gujrat Titans,4.0,1.0,18.0,38.35,59.25,34.81875,0
Ishan Kishan,Mumbai Indians,15.25,137,wk,0,1,1,0,1,2.0,30.821428571428573,56,141.82415776499587,34.52,0.0,0,0.0,0.0,0.0,247.81544071588365,135.6380740740741,0.0,0.0,11.068499999999998,0,Kolkata Knight Riders,4.0,3.0,16.0,19.5,59.25,37.175,0
Ishan Kishan,Mumbai Indians,15.25,137,wk,0,1,1,0,1,2.0,30.821428571428573,56,141.82415776499587,34.52,0.0,0,0.0,0.0,0.0,247.81544071588365,135.6380740740741,0.0,0.0,11.068499999999998,0,Lucknow Super Giants,3.0,0.0,19.0,25.7,59.25,36.4,0
Ishan Kishan,Mumbai Indians,15.25,137,wk,0,1,1,0,1,2.0,30.821428571428573,56,141.82415776499587,34.52,0.0,0,0.0,0.0,0.0,247.81544071588365,135.6380740740741,0.0,0.0,11.068499999999998,0,Mumbai Indians,1.0,2.0,17.0,48.0,59.25,33.6125,1
Ishan Kishan,Mumbai Indians,15.25,137,wk,0,1,1,0,1,2.0,30.821428571428573,56,141.82415776499587,34.52,0.0,0,0.0,0.0,0.0,247.81544071588365,135.6380740740741,0.0,0.0,11.068499999999998,0,Punjab Kings,1.0,3.0,16.0,54.5,59.25,32.8,0
Ishan Kishan,Mumbai Indians,15.25,137,wk,0,1,1,0,1,2.0,30.821428571428573,56,141.82415776499587,34.52,0.0,0,0.0,0.0,0.0,247.81544071588365,135.6380740740741,0.0,0.0,11.068499999999998,0,Rajastan Royals,3.0,1.0,18.0,32.75,59.25,35.51875,0
Ishan Kishan,Mumbai Indians,15.25,137,wk,0,1,1,0,1,2.0,30.821428571428573,56,141.82415776499587,34.52,0.0,0,0.0,0.0,0.0,247.81544071588365,135.6380740740741,0.0,0.0,11.068499999999998,0,Royal Challengers Banglore,3.0,3.0,16.0,28.5,59.25,36.05,0
Ishan Kishan,Mumbai Indians,15.25,137,wk,0,1,1,0,1,2.0,30.821428571428573,56,141.82415776499587,34.52,0.0,0,0.0,0.0,0.0,247.81544071588365,135.6380740740741,0.0,0.0,11.068499999999998,0,Sunrisers Hyderabad,1.0,3.0,16.0,59.25,54.5,32.8,0
Jonny Bairstow,Punjab Kings,6.75,54,wk,1,1,1,0,1,1.5,33.47727272727273,44,148.6377396569122,38.76315789473684,0.0,0,0.0,0.0,0.0,418.607701010101,148.67146511627905,0.0,0.0,5.876499999999998,3,Chennai Super Kings,2.0,1.0,17.0,34.85,59.25,33.35,0
Jonny Bairstow,Punjab Kings,6.75,54,wk,1,1,1,0,1,1.5,33.47727272727273,44,148.6377396569122,38.76315789473684,0.0,0,0.0,0.0,0.0,418.607701010101,148.67146511627905,0.0,0.0,5.876499999999998,3,Delhi Capitals,3.0,2.0,16.0,34.75,59.25,33.3625,0
Jonny Bairstow,Punjab Kings,6.75,54,wk,1,1,1,0,1,1.5,33.47727272727273,44,148.6377396569122,38.76315789473684,0.0,0,0.0,0.0,0.0,418.607701010101,148.67146511627905,0.0,0.0,5.876499999999998,3,Gujrat Titans,4.0,1.0,17.0,38.35,59.25,32.9125,0
Jonny Bairstow,Punjab Kings,6.75,54,wk,1,1,1,0,1,1.5,33.47727272727273,44,148.6377396569122,38.76315789473684,0.0,0,0.0,0.0,0.0,418.607701010101,148.67146511627905,0.0,0.0,5.876499999999998,3,Kolkata Knight Riders,4.0,3.0,15.0,19.5,59.25,35.26875,0
Jonny Bairstow,Punjab Kings,6.75,54,wk,1,1,1,0,1,1.5,33.47727272727273,44,148.6377396569122,38.76315789473684,0.0,0,0.0,0.0,0.0,418.607701010101,148.67146511627905,0.0,0.0,5.876499999999998,3,Lucknow Super Giants,3.0,0.0,18.0,25.7,59.25,34.49375,0
Jonny Bairstow,Punjab Kings,6.75,54,wk,1,1,1,0,1,1.5,33.47727272727273,44,148.6377396569122,38.76315789473684,0.0,0,0.0,0.0,0.0,418.607701010101,148.67146511627905,0.0,0.0,5.876499999999998,3,Mumbai Indians,1.0,1.0,17.0,32.75,59.25,33.6125,0
Jonny Bairstow,Punjab Kings,6.75,54,wk,1,1,1,0,1,1.5,33.47727272727273,44,148.6377396569122,38.76315789473684,0.0,0,0.0,0.0,0.0,418.607701010101,148.67146511627905,0.0,0.0,5.876499999999998,3,Punjab Kings,1.0,3.0,15.0,54.5,59.25,30.893749999999997,1
Jonny Bairstow,Punjab Kings,6.75,54,wk,1,1,1,0,1,1.5,33.47727272727273,44,148.6377396569122,38.76315789473684,0.0,0,0.0,0.0,0.0,418.607701010101,148.67146511627905,0.0,0.0,5.876499999999998,3,Rajastan Royals,3.0,1.0,17.0,32.75,59.25,33.6125,0
Jonny Bairstow,Punjab Kings,6.75,54,wk,1,1,1,0,1,1.5,33.47727272727273,44,148.6377396569122,38.76315789473684,0.0,0,0.0,0.0,0.0,418.607701010101,148.67146511627905,0.0,0.0,5.876499999999998,3,Royal Challengers Banglore,3.0,3.0,15.0,28.5,59.25,34.14375,0
Jonny Bairstow,Punjab Kings,6.75,54,wk,1,1,1,0,1,1.5,33.47727272727273,44,148.6377396569122,38.76315789473684,0.0,0,0.0,0.0,0.0,418.607701010101,148.67146511627905,0.0,0.0,5.876499999999998,3,Sunrisers Hyderabad,1.0,3.0,15.0,59.25,54.5,30.893749999999997,0
Dinesh Karthik,Royal Challengers Banglore,5.5,97,wk,0,1,1,0,1,2.0,23.350649350649352,77,143.03898170246617,33.924528301886795,0.0,0,0.0,0.0,0.0,57.176903225806456,397.782146627566,0.0,0.0,8.5435,1,Chennai Super Kings,2.0,1.0,16.0,34.85,59.25,32.50625,0
Dinesh Karthik,Royal Challengers Banglore,5.5,97,wk,0,1,1,0,1,2.0,23.350649350649352,77,143.03898170246617,33.924528301886795,0.0,0,0.0,0.0,0.0,57.176903225806456,397.782146627566,0.0,0.0,8.5435,1,Delhi Capitals,3.0,2.0,15.0,34.75,59.25,32.51875,0
Dinesh Karthik,Royal Challengers Banglore,5.5,97,wk,0,1,1,0,1,2.0,23.350649350649352,77,143.03898170246617,33.924528301886795,0.0,0,0.0,0.0,0.0,57.176903225806456,397.782146627566,0.0,0.0,8.5435,1,Gujrat Titans,4.0,1.0,16.0,38.35,59.25,32.06875,0
Dinesh Karthik,Royal Challengers Banglore,5.5,97,wk,0,1,1,0,1,2.0,23.350649350649352,77,143.03898170246617,33.924528301886795,0.0,0,0.0,0.0,0.0,57.176903225806456,397.782146627566,0.0,0.0,8.5435,1,Kolkata Knight Riders,4.0,3.0,14.0,19.5,59.25,34.425,0
Dinesh Karthik,Royal Challengers Banglore,5.5,97,wk,0,1,1,0,1,2.0,23.350649350649352,77,143.03898170246617,33.924528301886795,0.0,0,0.0,0.0,0.0,57.176903225806456,397.782146627566,0.0,0.0,8.5435,1,Lucknow Super Giants,3.0,0.0,17.0,25.7,59.25,33.65,0
Dinesh Karthik,Royal Challengers Banglore,5.5,97,wk,0,1,1,0,1,2.0,23.350649350649352,77,143.03898170246617,33.924528301886795,0.0,0,0.0,0.0,0.0,57.176903225806456,397.782146627566,0.0,0.0,8.5435,1,Mumbai Indians,1.0,1.0,16.0,32.75,59.25,32.76875,0
Dinesh Karthik,Royal Challengers Banglore,5.5,97,wk,0,1,1,0,1,2.0,23.350649350649352,77,143.03898170246617,33.924528301886795,0.0,0,0.0,0.0,0.0,57.176903225806456,397.782146627566,0.0,0.0,8.5435,1,Punjab Kings,2.0,2.0,15.0,47.75,59.25,30.893749999999997,0
Dinesh Karthik,Royal Challengers Banglore,5.5,97,wk,0,1,1,0,1,2.0,23.350649350649352,77,143.03898170246617,33.924528301886795,0.0,0,0.0,0.0,0.0,57.176903225806456,397.782146627566,0.0,0.0,8.5435,1,Rajastan Royals,3.0,1.0,16.0,32.75,59.25,32.76875,0
Dinesh Karthik,Royal Challengers Banglore,5.5,97,wk,0,1,1,0,1,2.0,23.350649350649352,77,143.03898170246617,33.924528301886795,0.0,0,0.0,0.0,0.0,57.176903225806456,397.782146627566,0.0,0.0,8.5435,1,Royal Challengers Banglore,3.0,3.0,14.0,28.5,59.25,33.3,1
Dinesh Karthik,Royal Challengers Banglore,5.5,97,wk,0,1,1,0,1,2.0,23.350649350649352,77,143.03898170246617,33.924528301886795,0.0,0,0.0,0.0,0.0,57.176903225806456,397.782146627566,0.0,0.0,8.5435,1,Sunrisers Hyderabad,1.0,3.0,14.0,59.25,47.75,30.893749999999997,0
Wriddhiman Saha,Gujrat Titans,1.0,68,wk,0,1,1,0,1,1.0,25.03448275862069,29,143.19526627218934,27.923076923076923,0.0,0,0.0,0.0,0.0,211.62125,67.461,0.0,0.0,2.1180000000000025,6,Chennai Super Kings,2.0,1.0,15.0,34.85,59.25,31.81875,0
Wriddhiman Saha,Gujrat Titans,1.0,68,wk,0,1,1,0,1,1.0,25.03448275862069,29,143.19526627218934,27.923076923076923,0.0,0,0.0,0.0,0.0,211.62125,67.461,0.0,0.0,2.1180000000000025,6,Delhi Capitals,3.0,2.0,14.0,34.75,59.25,31.831249999999997,0
Wriddhiman Saha,Gujrat Titans,1.0,68,wk,0,1,1,0,1,1.0,25.03448275862069,29,143.19526627218934,27.923076923076923,0.0,0,0.0,0.0,0.0,211.62125,67.461,0.0,0.0,2.1180000000000025,6,Gujrat Titans,4.0,1.0,15.0,38.35,59.25,31.38125,1
Wriddhiman Saha,Gujrat Titans,1.0,68,wk,0,1,1,0,1,1.0,25.03448275862069,29,143.19526627218934,27.923076923076923,0.0,0,0.0,0.0,0.0,211.62125,67.461,0.0,0.0,2.1180000000000025,6,Kolkata Knight Riders,4.0,3.0,13.0,19.5,59.25,33.7375,0
Wriddhiman Saha,Gujrat Titans,1.0,68,wk,0,1,1,0,1,1.0,25.03448275862069,29,143.19526627218934,27.923076923076923,0.0,0,0.0,0.0,0.0,211.62125,67.461,0.0,0.0,2.1180000000000025,6,Lucknow Super Giants,3.0,0.0,16.0,25.7,59.25,32.9625,0
Wriddhiman Saha,Gujrat Titans,1.0,68,wk,0,1,1,0,1,1.0,25.03448275862069,29,143.19526627218934,27.923076923076923,0.0,0,0.0,0.0,0.0,211.62125,67.461,0.0,0.0,2.1180000000000025,6,Mumbai Indians,1.0,1.0,15.0,32.75,59.25,32.08125,0
Wriddhiman Saha,Gujrat Titans,1.0,68,wk,0,1,1,0,1,1.0,25.03448275862069,29,143.19526627218934,27.923076923076923,0.0,0,0.0,0.0,0.0,211.62125,67.461,0.0,0.0,2.1180000000000025,6,Punjab Kings,2.0,2.0,14.0,47.75,59.25,30.206249999999997,0
Wriddhiman Saha,Gujrat Titans,1.0,68,wk,0,1,1,0,1,1.0,25.03448275862069,29,143.19526627218934,27.923076923076923,0.0,0,0.0,0.0,0.0,211.62125,67.461,0.0,0.0,2.1180000000000025,6,Rajastan Royals,3.0,1.0,15.0,32.75,59.25,32.08125,0
Wriddhiman Saha,Gujrat Titans,1.0,68,wk,0,1,1,0,1,1.0,25.03448275862069,29,143.19526627218934,27.923076923076923,0.0,0,0.0,0.0,0.0,211.62125,67.461,0.0,0.0,2.1180000000000025,6,Royal Challengers Banglore,3.0,2.0,14.0,23.0,59.25,33.3,0
Wriddhiman Saha,Gujrat Titans,1.0,68,wk,0,1,1,0,1,1.0,25.03448275862069,29,143.19526627218934,27.923076923076923,0.0,0,0.0,0.0,0.0,211.62125,67.461,0.0,0.0,2.1180000000000025,6,Sunrisers Hyderabad,1.0,3.0,13.0,59.25,47.75,30.206249999999997,0
Sam Billings,Kolkata Knight Riders,2.0,20,wk,1,1,1,0,1,2.0,21.847457627118644,59,138.453276047261,26.854166666666668,0.0,0,0.0,0.0,0.0,71.93790704225353,278.31019148936167,0.0,0.0,4.428,2,Chennai Super Kings,2.0,1.0,14.0,34.85,59.25,31.69375,0
Sam Billings,Kolkata Knight Riders,2.0,20,wk,1,1,1,0,1,2.0,21.847457627118644,59,138.453276047261,26.854166666666668,0.0,0,0.0,0.0,0.0,71.93790704225353,278.31019148936167,0.0,0.0,4.428,2,Delhi Capitals,3.0,2.0,13.0,34.75,59.25,31.706249999999997,0
Sam Billings,Kolkata Knight Riders,2.0,20,wk,1,1,1,0,1,2.0,21.847457627118644,59,138.453276047261,26.854166666666668,0.0,0,0.0,0.0,0.0,71.93790704225353,278.31019148936167,0.0,0.0,4.428,2,Gujrat Titans,4.0,0.0,15.0,37.35,59.25,31.38125,0
Sam Billings,Kolkata Knight Riders,2.0,20,wk,1,1,1,0,1,2.0,21.847457627118644,59,138.453276047261,26.854166666666668,0.0,0,0.0,0.0,0.0,71.93790704225353,278.31019148936167,0.0,0.0,4.428,2,Kolkata Knight Riders,4.0,3.0,12.0,19.5,59.25,33.6125,1
Sam Billings,Kolkata Knight Riders,2.0,20,wk,1,1,1,0,1,2.0,21.847457627118644,59,138.453276047261,26.854166666666668,0.0,0,0.0,0.0,0.0,71.93790704225353,278.31019148936167,0.0,0.0,4.428,2,Lucknow Super Giants,3.0,0.0,15.0,25.7,59.25,32.8375,0
Sam Billings,Kolkata Knight Riders,2.0,20,wk,1,1,1,0,1,2.0,21.847457627118644,59,138.453276047261,26.854166666666668,0.0,0,0.0,0.0,0.0,71.93790704225353,278.31019148936167,0.0,0.0,4.428,2,Mumbai Indians,1.0,1.0,14.0,32.75,59.25,31.956249999999997,0
Sam Billings,Kolkata Knight Riders,2.0,20,wk,1,1,1,0,1,2.0,21.847457627118644,59,138.453276047261,26.854166666666668,0.0,0,0.0,0.0,0.0,71.93790704225353,278.31019148936167,0.0,0.0,4.428,2,Punjab Kings,2.0,2.0,13.0,47.75,59.25,30.081249999999997,0
Sam Billings,Kolkata Knight Riders,2.0,20,wk,1,1,1,0,1,2.0,21.847457627118644,59,138.453276047261,26.854166666666668,0.0,0,0.0,0.0,0.0,71.93790704225353,278.31019148936167,0.0,0.0,4.428,2,Rajastan Royals,3.0,1.0,14.0,32.75,59.25,31.956249999999997,0
Sam Billings,Kolkata Knight Riders,2.0,20,wk,1,1,1,0,1,2.0,21.847457627118644,59,138.453276047261,26.854166666666668,0.0,0,0.0,0.0,0.0,71.93790704225353,278.31019148936167,0.0,0.0,4.428,2,Royal Challengers Banglore,3.0,2.0,13.0,23.0,59.25,33.175,0
Sam Billings,Kolkata Knight Riders,2.0,20,wk,1,1,1,0,1,2.0,21.847457627118644,59,138.453276047261,26.854166666666668,0.0,0,0.0,0.0,0.0,71.93790704225353,278.31019148936167,0.0,0.0,4.428,2,Sunrisers Hyderabad,1.0,3.0,12.0,59.25,47.75,30.081249999999997,0
Nicholas Pooran,Sunrisers Hyderabad,10.75,198,wk,1,1,1,0,1,1.5,24.214285714285715,98,145.85125998770744,30.037974683544306,0.0,0,0.0,0.0,0.0,161.36561904761905,509.0910454545455,0.0,0.0,8.778,0,Chennai Super Kings,2.0,1.0,13.0,34.85,59.25,31.44375,0
Nicholas Pooran,Sunrisers Hyderabad,10.75,198,wk,1,1,1,0,1,1.5,24.214285714285715,98,145.85125998770744,30.037974683544306,0.0,0,0.0,0.0,0.0,161.36561904761905,509.0910454545455,0.0,0.0,8.778,0,Delhi Capitals,3.0,2.0,12.0,34.75,59.25,31.456249999999997,0
Nicholas Pooran,Sunrisers Hyderabad,10.75,198,wk,1,1,1,0,1,1.5,24.214285714285715,98,145.85125998770744,30.037974683544306,0.0,0,0.0,0.0,0.0,161.36561904761905,509.0910454545455,0.0,0.0,8.778,0,Gujrat Titans,4.0,0.0,14.0,37.35,59.25,31.13125,0
Nicholas Pooran,Sunrisers Hyderabad,10.75,198,wk,1,1,1,0,1,1.5,24.214285714285715,98,145.85125998770744,30.037974683544306,0.0,0,0.0,0.0,0.0,161.36561904761905,509.0910454545455,0.0,0.0,8.778,0,Kolkata Knight Riders,5.0,2.0,12.0,17.5,59.25,33.6125,0
Nicholas Pooran,Sunrisers Hyderabad,10.75,198,wk,1,1,1,0,1,1.5,24.214285714285715,98,145.85125998770744,30.037974683544306,0.0,0,0.0,0.0,0.0,161.36561904761905,509.0910454545455,0.0,0.0,8.778,0,Lucknow Super Giants,3.0,0.0,14.0,25.7,59.25,32.5875,0
Nicholas Pooran,Sunrisers Hyderabad,10.75,198,wk,1,1,1,0,1,1.5,24.214285714285715,98,145.85125998770744,30.037974683544306,0.0,0,0.0,0.0,0.0,161.36561904761905,509.0910454545455,0.0,0.0,8.778,0,Mumbai Indians,1.0,1.0,13.0,32.75,59.25,31.706249999999997,0
Nicholas Pooran,Sunrisers Hyderabad,10.75,198,wk,1,1,1,0,1,1.5,24.214285714285715,98,145.85125998770744,30.037974683544306,0.0,0,0.0,0.0,0.0,161.36561904761905,509.0910454545455,0.0,0.0,8.778,0,Punjab Kings,2.0,2.0,12.0,47.75,59.25,29.831249999999997,0
Nicholas Pooran,Sunrisers Hyderabad,10.75,198,wk,1,1,1,0,1,1.5,24.214285714285715,98,145.85125998770744,30.037974683544306,0.0,0,0.0,0.0,0.0,161.36561904761905,509.0910454545455,0.0,0.0,8.778,0,Rajastan Royals,3.0,1.0,13.0,32.75,59.25,31.706249999999997,0
Nicholas Pooran,Sunrisers Hyderabad,10.75,198,wk,1,1,1,0,1,1.5,24.214285714285715,98,145.85125998770744,30.037974683544306,0.0,0,0.0,0.0,0.0,161.36561904761905,509.0910454545455,0.0,0.0,8.778,0,Royal Challengers Banglore,3.0,2.0,12.0,23.0,59.25,32.925,0
Nicholas Pooran,Sunrisers Hyderabad,10.75,198,wk,1,1,1,0,1,1.5,24.214285714285715,98,145.85125998770744,30.037974683544306,0.0,0,0.0,0.0,0.0,161.36561904761905,509.0910454545455,0.0,0.0,8.778,0,Sunrisers Hyderabad,1.0,3.0,11.0,59.25,47.75,29.831249999999997,1
T Natarajan,Sunrisers Hyderabad,4.0,59,bo,0,1,0,1,0,1.0,2.833333333333333,6,94.44444444444444,17.0,1.2666666666666666,45,6.779761904761905,19.98245614035088,17.68421052631579,0.0,38.897444444444446,11.71191236878138,11.329237224636596,4.420749999999999,15,Chennai Super Kings,2.0,6.0,56.0,34.85,48.5,31.44375,0
T Natarajan,Sunrisers Hyderabad,4.0,59,bo,0,1,0,1,0,1.0,2.833333333333333,6,94.44444444444444,17.0,1.2666666666666666,45,6.779761904761905,19.98245614035088,17.68421052631579,0.0,38.897444444444446,11.71191236878138,11.329237224636596,4.420749999999999,15,Delhi Capitals,3.0,6.0,56.0,34.75,48.5,31.456249999999997,0
T Natarajan,Sunrisers Hyderabad,4.0,59,bo,0,1,0,1,0,1.0,2.833333333333333,6,94.44444444444444,17.0,1.2666666666666666,45,6.779761904761905,19.98245614035088,17.68421052631579,0.0,38.897444444444446,11.71191236878138,11.329237224636596,4.420749999999999,15,Gujrat Titans,4.0,6.0,56.0,37.35,48.5,31.13125,0
T Natarajan,Sunrisers Hyderabad,4.0,59,bo,0,1,0,1,0,1.0,2.833333333333333,6,94.44444444444444,17.0,1.2666666666666666,45,6.779761904761905,19.98245614035088,17.68421052631579,0.0,38.897444444444446,11.71191236878138,11.329237224636596,4.420749999999999,15,Kolkata Knight Riders,5.0,2.0,60.0,17.5,48.5,33.6125,0
T Natarajan,Sunrisers Hyderabad,4.0,59,bo,0,1,0,1,0,1.0,2.833333333333333,6,94.44444444444444,17.0,1.2666666666666666,45,6.779761904761905,19.98245614035088,17.68421052631579,0.0,38.897444444444446,11.71191236878138,11.329237224636596,4.420749999999999,15,Lucknow Super Giants,3.0,7.0,55.0,25.7,48.5,32.5875,0
T Natarajan,Sunrisers Hyderabad,4.0,59,bo,0,1,0,1,0,1.0,2.833333333333333,6,94.44444444444444,17.0,1.2666666666666666,45,6.779761904761905,19.98245614035088,17.68421052631579,0.0,38.897444444444446,11.71191236878138,11.329237224636596,4.420749999999999,15,Mumbai Indians,1.0,7.0,55.0,32.75,48.5,31.706249999999997,0
T Natarajan,Sunrisers Hyderabad,4.0,59,bo,0,1,0,1,0,1.0,2.833333333333333,6,94.44444444444444,17.0,1.2666666666666666,45,6.779761904761905,19.98245614035088,17.68421052631579,0.0,38.897444444444446,11.71191236878138,11.329237224636596,4.420749999999999,15,Punjab Kings,2.0,6.0,56.0,47.75,48.5,29.831249999999997,0
T Natarajan,Sunrisers Hyderabad,4.0,59,bo,0,1,0,1,0,1.0,2.833333333333333,6,94.44444444444444,17.0,1.2666666666666666,45,6.779761904761905,19.98245614035088,17.68421052631579,0.0,38.897444444444446,11.71191236878138,11.329237224636596,4.420749999999999,15,Rajastan Royals,3.0,8.0,54.0,32.75,48.5,31.706249999999997,0
T Natarajan,Sunrisers Hyderabad,4.0,59,bo,0,1,0,1,0,1.0,2.833333333333333,6,94.44444444444444,17.0,1.2666666666666666,45,6.779761904761905,19.98245614035088,17.68421052631579,0.0,38.897444444444446,11.71191236878138,11.329237224636596,4.420749999999999,15,Royal Challengers Banglore,3.0,6.0,56.0,23.0,48.5,32.925,0
T Natarajan,Sunrisers Hyderabad,4.0,59,bo,0,1,0,1,0,1.0,2.833333333333333,6,94.44444444444444,17.0,1.2666666666666666,45,6.779761904761905,19.98245614035088,17.68421052631579,0.0,38.897444444444446,11.71191236878138,11.329237224636596,4.420749999999999,15,Sunrisers Hyderabad,2.0,8.0,54.0,48.5,47.75,29.831249999999997,1
Deepak Chahar,Chennai Super Kings,14.0,2,bo,0,1,0,1,0,2.0,6.766666666666667,30,122.28915662650604,12.6875,1.2435897435897436,78,7.192982456140351,21.1340206185567,17.628865979381445,66.62100000000001,49.452625000000005,13.674795060703538,10.158146518947742,11.5035,0,Chennai Super Kings,2.0,6.0,55.0,34.85,47.75,31.0375,1
Deepak Chahar,Chennai Super Kings,14.0,2,bo,0,1,0,1,0,2.0,6.766666666666667,30,122.28915662650604,12.6875,1.2435897435897436,78,7.192982456140351,21.1340206185567,17.628865979381445,66.62100000000001,49.452625000000005,13.674795060703538,10.158146518947742,11.5035,0,Delhi Capitals,3.0,6.0,55.0,34.75,47.75,31.049999999999997,0
